Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Day,lag_1,lag_2,lag_4,rolling_mean_4
32,2011-09-16,1142499.25,0,60.88,3.596,194.7419707,8.622,2011,9,37,16,1128237.3,1152117.5,1221318.17,1151648.74
32,2011-09-23,1116140.29,0,58.66,3.581,194.8099713,8.622,2011,9,38,23,1142499.25,1128237.3,1183740.91,1134748.585
32,2011-09-30,1088943.98,0,65.04,3.538,194.8779718,8.622,2011,9,39,30,1116140.29,1142499.25,1152117.5,1118955.205
32,2011-10-07,1149448.02,0,62.62,3.498,194.9459724,8.513,2011,10,40,7,1088943.98,1116140.29,1128237.3,1124257.885
32,2011-10-14,1175420.26,0,50.15,3.491,195.0261012,8.513,2011,10,41,14,1149448.02,1088943.98,1142499.25,1132488.1375
32,2011-10-21,1151258.74,0,48.87,3.548,195.1789994,8.513,2011,10,42,21,1175420.26,1149448.02,1116140.29,1141267.75
32,2011-10-28,1185391.96,0,42.76,3.55,195.3318977,8.513,2011,10,43,28,1151258.74,1175420.26,1088943.98,1165379.745
32,2011-11-04,1204628.28,0,37.95,3.527,195.4847959,8.513,2011,11,44,4,1185391.96,1151258.74,1149448.02,1179174.81
32,2011-11-11,1182733.0,0,38.1,3.505,195.6376941,8.513,2011,11,45,11,1204628.28,1185391.96,1175420.26,1181002.995
32,2011-11-18,1181651.55,0,42.61,3.479,195.7184713,8.513,2011,11,46,18,1182733.0,1204628.28,1151258.74,1188601.1975
32,2011-11-25,1684468.66,1,40.22,3.424,195.7704,8.513,2011,11,47,25,1181651.55,1182733.0,1185391.96,1313370.3725
32,2011-12-02,1179773.88,0,33.8,3.378,195.8223287,8.513,2011,12,48,2,1684468.66,1181651.55,1204628.28,1307156.7725
32,2011-12-09,1415746.91,0,17.94,3.331,195.8742575,8.513,2011,12,49,9,1179773.88,1684468.66,1182733.0,1365410.25
32,2011-12-16,1556017.91,0,26.23,3.266,195.9841685,8.513,2011,12,50,16,1415746.91,1179773.88,1181651.55,1459001.8399999999
32,2011-12-23,1959526.96,0,25.97,3.173,196.1713893,8.513,2011,12,51,23,1556017.91,1415746.91,1684468.66,1527766.4149999998
32,2011-12-30,1102367.65,1,32.99,3.119,196.3586101,8.513,2011,12,52,30,1959526.96,1556017.91,1179773.88,1508414.8575
32,2012-01-06,1099937.25,0,36.75,3.095,196.5458309,8.256,2012,1,1,6,1102367.65,1959526.96,1415746.91,1429462.4425
32,2012-01-13,1071598.36,0,28.99,3.077,196.7330517,8.256,2012,1,2,13,1099937.25,1102367.65,1556017.91,1308357.5550000002
32,2012-01-20,1080012.04,0,36.86,3.055,196.7796652,8.256,2012,1,3,20,1071598.36,1099937.25,1959526.96,1088478.8250000002
32,2012-01-27,1051864.6,0,36.67,3.038,196.8262786,8.256,2012,1,4,27,1080012.04,1071598.36,1102367.65,1075853.0625
32,2012-02-03,1156826.31,0,35.89,3.031,196.8728921,8.256,2012,2,5,3,1051864.6,1080012.04,1099937.25,1090075.3275000001
32,2012-02-10,1129422.86,1,23.34,3.103,196.9195056,8.256,2012,2,6,10,1156826.31,1051864.6,1071598.36,1104531.4525000001
32,2012-02-17,1243812.59,0,24.26,3.113,196.9432711,8.256,2012,2,7,17,1129422.86,1156826.31,1080012.04,1145481.59
32,2012-02-24,1091822.72,0,33.41,3.129,196.9499007,8.256,2012,2,8,24,1243812.59,1129422.86,1051864.6,1155471.12
32,2012-03-02,1153332.89,0,33.4,3.191,196.9565303,8.256,2012,3,9,2,1091822.72,1243812.59,1156826.31,1154597.7650000001
32,2012-03-09,1124537.97,0,39.9,3.286,196.9631599,8.256,2012,3,10,9,1153332.89,1091822.72,1129422.86,1153376.5425
32,2012-03-16,1138101.18,0,51.51,3.486,197.0457208,8.256,2012,3,11,16,1124537.97,1153332.89,1243812.59,1126948.69
32,2012-03-23,1146632.46,0,47.64,3.664,197.2295234,8.256,2012,3,12,23,1138101.18,1124537.97,1091822.72,1140651.125
32,2012-03-30,1108686.87,0,56.09,3.75,197.4133259,8.256,2012,3,13,30,1146632.46,1138101.18,1153332.89,1129489.62
32,2012-04-06,1270577.01,0,51.49,3.854,197.5971285,8.09,2012,4,14,6,1108686.87,1146632.46,1124537.97,1165999.3800000001
32,2012-04-13,1171834.47,0,52.1,3.901,197.780931,8.09,2012,4,15,13,1270577.01,1108686.87,1138101.18,1174432.7025000001
32,2012-04-20,1121405.91,0,49.15,3.936,197.7227385,8.09,2012,4,16,20,1171834.47,1270577.01,1146632.46,1168126.065
32,2012-04-27,1126962.44,0,61.76,3.927,197.664546,8.09,2012,4,17,27,1121405.91,1171834.47,1108686.87,1172694.9575
32,2012-05-04,1187384.53,0,58.29,3.903,197.6063534,8.09,2012,5,18,4,1126962.44,1121405.91,1270577.01,1151896.8375
32,2012-05-11,1187051.07,0,55.4,3.87,197.5481609,8.09,2012,5,19,11,1187384.53,1126962.44,1171834.47,1155700.9875
32,2012-05-18,1177539.71,0,57.46,3.837,197.5553137,8.09,2012,5,20,18,1187051.07,1187384.53,1121405.91,1169734.4375
32,2012-05-25,1232784.22,0,59.74,3.804,197.5886046,8.09,2012,5,21,25,1177539.71,1187051.07,1126962.44,1196189.8825
32,2012-06-01,1157557.79,0,62.84,3.764,197.6218954,8.09,2012,6,22,1,1232784.22,1177539.71,1187384.53,1188733.1975
32,2012-06-08,1246322.44,0,71.14,3.741,197.6551863,8.09,2012,6,23,8,1157557.79,1232784.22,1187051.07,1203551.04
32,2012-06-15,1234759.54,0,70.91,3.723,197.692292,8.09,2012,6,24,15,1246322.44,1157557.79,1177539.71,1217855.9975
32,2012-06-22,1196880.11,0,74.85,3.735,197.7389345,8.09,2012,6,25,22,1234759.54,1246322.44,1232784.22,1208879.97
32,2012-06-29,1178211.81,0,81.95,3.693,197.785577,8.09,2012,6,26,29,1196880.11,1234759.54,1157557.79,1214043.475
32,2012-07-06,1214183.97,0,78.68,3.646,197.8322195,7.872,2012,7,27,6,1178211.81,1196880.11,1246322.44,1206008.8575
32,2012-07-13,1141184.66,0,71.57,3.613,197.8788621,7.872,2012,7,28,13,1214183.97,1178211.81,1234759.54,1182615.1375
32,2012-07-20,1167829.33,0,77.76,3.585,197.9290378,7.872,2012,7,29,20,1141184.66,1214183.97,1196880.11,1175352.4425
32,2012-07-27,1144901.52,0,77.56,3.57,197.9792136,7.872,2012,7,30,27,1167829.33,1141184.66,1178211.81,1167024.87
32,2012-08-03,1183571.35,0,75.09,3.528,198.0293893,7.872,2012,8,31,3,1144901.52,1167829.33,1214183.97,1159371.715
32,2012-08-10,1227469.2,0,75.93,3.509,198.0795651,7.872,2012,8,32,10,1183571.35,1144901.52,1141184.66,1180942.85
32,2012-08-17,1261306.37,0,70.75,3.545,198.1001057,7.872,2012,8,33,17,1227469.2,1183571.35,1167829.33,1204312.1099999999
32,2012-08-24,1272809.11,0,70.12,3.558,198.0984199,7.872,2012,8,34,24,1261306.37,1227469.2,1144901.52,1236289.0075
32,2012-08-31,1183979.27,0,76.12,3.556,198.0967341,7.872,2012,8,35,31,1272809.11,1261306.37,1183571.35,1236390.9875
32,2012-09-07,1126685.95,1,72.56,3.596,198.0950484,7.872,2012,9,36,7,1183979.27,1272809.11,1227469.2,1211195.175
32,2012-09-14,1156377.47,0,64.05,3.659,198.1267184,7.872,2012,9,37,14,1126685.95,1183979.27,1261306.37,1184962.95
32,2012-09-21,1159119.6,0,63.49,3.765,198.358523,7.872,2012,9,38,21,1156377.47,1126685.95,1272809.11,1156540.5725
32,2012-09-28,1157111.15,0,60.62,3.789,198.5903276,7.872,2012,9,39,28,1159119.6,1156377.47,1183979.27,1149823.5425
32,2012-10-05,1202775.24,0,55.34,3.779,198.8221322,7.557,2012,10,40,5,1157111.15,1159119.6,1126685.95,1168845.865
32,2012-10-12,1176681.31,0,43.49,3.76,199.0539368,7.557,2012,10,41,12,1202775.24,1157111.15,1156377.47,1173921.8250000002
32,2012-10-19,1199292.06,0,53.57,3.75,199.1481963,7.557,2012,10,42,19,1176681.31,1202775.24,1159119.6,1183964.94
32,2012-10-26,1219979.29,0,47.22,3.686,199.2195317,7.557,2012,10,43,26,1199292.06,1176681.31,1157111.15,1199681.975
33,2010-04-30,275883.23,0,73.29,3.105,126.3805667,9.849,2010,4,17,30,263263.02,307779.64,274634.52,293031.735
33,2010-05-07,326870.13,0,75.4,3.127,126.2898,9.849,2010,5,18,7,275883.23,263263.02,325201.05,293449.005
33,2010-05-14,331173.51,0,76.8,3.145,126.2085484,9.849,2010,5,19,14,326870.13,275883.23,307779.64,299297.47250000003
33,2010-05-21,294264.2,0,82.8,3.12,126.1843871,9.849,2010,5,20,21,331173.51,326870.13,263263.02,307047.7675
33,2010-05-28,279246.33,0,78.47,3.058,126.1602258,9.849,2010,5,21,28,294264.2,331173.51,275883.23,307888.54250000004
33,2010-06-04,285100.0,0,86.06,2.941,126.1360645,9.849,2010,6,22,4,279246.33,294264.2,326870.13,297446.01
33,2010-06-11,310800.79,0,93.52,3.057,126.1119032,9.849,2010,6,23,11,285100.0,279246.33,331173.51,292352.82999999996
33,2010-06-18,272399.08,0,87.69,2.935,126.114,9.849,2010,6,24,18,310800.79,285100.0,294264.2,286886.55
33,2010-06-25,259419.91,0,93.66,3.084,126.1266,9.849,2010,6,25,25,272399.08,310800.79,279246.33,281929.945
33,2010-07-02,267495.76,0,97.66,2.978,126.1392,9.495,2010,7,26,2,259419.91,272399.08,285100.0,277528.885
33,2010-07-09,302423.93,0,95.88,3.1,126.1518,9.495,2010,7,27,9,267495.76,259419.91,310800.79,275434.67
33,2010-07-16,280937.84,0,100.14,2.971,126.1498065,9.495,2010,7,28,16,302423.93,267495.76,272399.08,277569.36
33,2010-07-23,252734.31,0,97.04,3.112,126.1283548,9.495,2010,7,29,23,280937.84,302423.93,259419.91,275897.96
33,2010-07-30,242047.03,0,92.71,3.017,126.1069032,9.495,2010,7,30,30,252734.31,280937.84,267495.76,269535.7775
33,2010-08-06,262789.95,0,92.51,3.123,126.0854516,9.495,2010,8,31,6,242047.03,252734.31,302423.93,259627.28250000003
33,2010-08-13,265367.51,0,95.57,3.049,126.064,9.495,2010,8,32,13,262789.95,242047.03,280937.84,255734.7
33,2010-08-20,230519.49,0,96.46,3.041,126.0766452,9.495,2010,8,33,20,265367.51,262789.95,252734.31,250180.995
33,2010-08-27,224031.19,0,94.0,3.022,126.0892903,9.495,2010,8,34,27,230519.49,265367.51,242047.03,245677.03500000003
33,2010-09-03,237405.82,0,90.82,3.087,126.1019355,9.495,2010,9,35,3,224031.19,230519.49,262789.95,239331.0025
33,2010-09-10,272834.88,1,91.77,2.961,126.1145806,9.495,2010,9,36,10,237405.82,224031.19,265367.51,241197.845
33,2010-09-17,246277.18,0,89.43,3.028,126.1454667,9.495,2010,9,37,17,272834.88,237405.82,230519.49,245137.26750000002
33,2010-09-24,231976.84,0,91.18,2.939,126.1900333,9.495,2010,9,38,24,246277.18,272834.88,224031.19,247123.68000000002
33,2010-10-01,224294.39,0,91.45,3.001,126.2346,9.265,2010,10,39,1,231976.84,246277.18,237405.82,243845.8225
33,2010-10-08,266484.19,0,79.02,2.924,126.2791667,9.265,2010,10,40,8,224294.39,231976.84,272834.88,242258.15
33,2010-10-15,251732.92,0,80.49,3.08,126.3266774,9.265,2010,10,41,15,266484.19,224294.39,246277.18,243622.085
33,2010-10-22,234175.92,0,74.2,3.014,126.3815484,9.265,2010,10,42,22,251732.92,266484.19,231976.84,244171.85499999998
33,2010-10-29,213538.32,0,71.34,3.13,126.4364194,9.265,2010,10,43,29,234175.92,251732.92,224294.39,241482.8375
33,2010-11-05,246124.61,0,74.23,3.009,126.4912903,9.265,2010,11,44,5,213538.32,234175.92,266484.19,236392.9425
33,2010-11-12,272803.94,0,65.21,3.13,126.5461613,9.265,2010,11,45,12,246124.61,213538.32,251732.92,241660.6975
33,2010-11-19,224639.76,0,61.95,3.047,126.6072,9.265,2010,11,46,19,272803.94,246124.61,234175.92,239276.65750000003
33,2010-11-26,240044.57,1,56.87,3.162,126.6692667,9.265,2010,11,47,26,224639.76,272803.94,213538.32,245903.22
33,2010-12-03,209986.25,0,52.82,3.041,126.7313333,9.265,2010,12,48,3,240044.57,224639.76,246124.61,236868.63
33,2010-12-10,253050.1,0,60.72,3.091,126.7934,9.265,2010,12,49,10,209986.25,240044.57,272803.94,231930.17
33,2010-12-17,238875.26,0,61.12,3.125,126.8794839,9.265,2010,12,50,17,253050.1,209986.25,224639.76,235489.04499999998
33,2010-12-24,249246.8,0,60.43,3.236,126.9835806,9.265,2010,12,51,24,238875.26,253050.1,240044.57,237789.6025
33,2010-12-31,219804.85,1,52.91,3.148,127.0876774,9.265,2010,12,52,31,249246.8,238875.26,209986.25,240244.2525
33,2011-01-07,243948.82,0,46.25,3.287,127.1917742,8.951,2011,1,1,7,219804.85,249246.8,253050.1,237968.9325
33,2011-01-14,259527.75,0,53.63,3.312,127.3009355,8.951,2011,1,2,14,243948.82,219804.85,238875.26,243132.055
33,2011-01-21,244856.44,0,59.46,3.336,127.4404839,8.951,2011,1,3,21,259527.75,243948.82,249246.8,242034.465
33,2011-01-28,231155.9,0,56.62,3.231,127.5800323,8.951,2011,1,4,28,244856.44,259527.75,219804.85,244872.2275
33,2011-02-04,234218.03,0,49.26,3.348,127.7195806,8.951,2011,2,5,4,231155.9,244856.44,243948.82,242439.53000000003
33,2011-02-11,276198.74,1,53.35,3.381,127.859129,8.951,2011,2,6,11,234218.03,231155.9,259527.75,246607.27750000003
33,2011-02-18,252349.6,0,62.03,3.43,127.99525,8.951,2011,2,7,18,276198.74,234218.03,244856.44,248480.5675
33,2011-02-25,242901.21,0,54.89,3.398,128.13,8.951,2011,2,8,25,252349.6,276198.74,231155.9,251416.895
33,2011-03-04,245435.8,0,59.51,3.674,128.26475,8.951,2011,3,9,4,242901.21,252349.6,234218.03,254221.33750000002
33,2011-03-11,270921.44,0,66.51,3.63,128.3995,8.951,2011,3,10,11,245435.8,242901.21,276198.74,252902.0125
33,2011-03-18,247234.47,0,72.72,3.892,128.5121935,8.951,2011,3,11,18,270921.44,245435.8,252349.6,251623.22999999998
33,2011-03-25,238084.08,0,63.34,3.716,128.6160645,8.951,2011,3,12,25,247234.47,270921.44,242901.21,250418.9475
33,2011-04-01,232769.09,0,71.41,3.772,128.7199355,8.687,2011,4,13,1,238084.08,247234.47,245435.8,247252.27
33,2011-04-08,271924.73,0,75.11,3.818,128.8238065,8.687,2011,4,14,8,232769.09,238084.08,270921.44,247503.0925
33,2011-04-15,275749.56,0,64.64,4.089,128.9107333,8.687,2011,4,15,15,271924.73,232769.09,247234.47,254631.865
33,2011-04-22,248603.3,0,79.46,3.917,128.9553,8.687,2011,4,16,22,275749.56,271924.73,238084.08,257261.66999999998
33,2011-04-29,248561.86,0,77.44,4.151,128.9998667,8.687,2011,4,17,29,248603.3,275749.56,232769.09,261209.8625
33,2011-05-06,257031.19,0,77.92,4.193,129.0444333,8.687,2011,5,18,6,248561.86,248603.3,271924.73,257486.47749999998
33,2011-05-13,279466.87,0,78.24,4.202,129.089,8.687,2011,5,19,13,257031.19,248561.86,275749.56,258415.805
33,2011-05-20,239206.26,0,76.07,3.99,129.0756774,8.687,2011,5,20,20,279466.87,257031.19,248603.3,256066.54499999998
33,2011-05-27,239431.85,0,82.32,3.933,129.0623548,8.687,2011,5,21,27,239206.26,279466.87,248561.86,253784.0425
33,2011-06-03,243477.03,0,82.93,3.893,129.0490323,8.687,2011,6,22,3,239431.85,239206.26,257031.19,250395.5025
33,2011-06-10,258427.39,0,87.02,3.981,129.0357097,8.687,2011,6,23,10,243477.03,239431.85,279466.87,245135.6325
33,2011-06-17,238172.66,0,91.11,3.935,129.0432,8.687,2011,6,24,17,258427.39,243477.03,239206.26,244877.2325
33,2011-06-24,238433.53,0,94.11,3.807,129.0663,8.687,2011,6,25,24,238172.66,258427.39,239431.85,244627.6525
33,2011-07-01,226702.36,0,98.43,3.842,129.0894,8.442,2011,7,26,1,238433.53,238172.66,243477.03,240433.98500000002
33,2011-07-08,262717.71,0,96.44,3.793,129.1125,8.442,2011,7,27,8,226702.36,238433.53,258427.39,241506.565
33,2011-07-15,265003.47,0,92.83,3.779,129.1338387,8.442,2011,7,28,15,262717.71,226702.36,238172.66,248214.26750000002
33,2011-07-22,238915.05,0,97.17,3.697,129.1507742,8.442,2011,7,29,22,265003.47,262717.71,238433.53,248334.6475
33,2011-07-29,224806.96,0,95.28,3.694,129.1677097,8.442,2011,7,30,29,238915.05,265003.47,226702.36,247860.7975
33,2011-08-05,242456.39,0,96.93,3.803,129.1846452,8.442,2011,8,31,5,224806.96,238915.05,262717.71,242795.4675
33,2011-08-12,274721.85,0,96.0,3.794,129.2015806,8.442,2011,8,32,12,242456.39,224806.96,265003.47,245225.06249999997
33,2011-08-19,242771.37,0,95.89,3.743,129.2405806,8.442,2011,8,33,19,274721.85,242456.39,238915.05,246189.1425
33,2011-08-26,237095.82,0,99.66,3.663,129.2832581,8.442,2011,8,34,26,242771.37,274721.85,224806.96,249261.35749999998
33,2011-09-02,239198.36,0,99.2,3.798,129.3259355,8.442,2011,9,35,2,237095.82,242771.37,242456.39,248446.84999999998
33,2011-09-09,281842.28,1,96.22,3.771,129.3686129,8.442,2011,9,36,9,239198.36,237095.82,274721.85,250226.95750000002
33,2011-09-16,262407.57,0,85.79,3.784,129.4306,8.442,2011,9,37,16,281842.28,239198.36,242771.37,255136.0075
33,2011-09-23,234793.12,0,88.93,3.789,129.5183333,8.442,2011,9,38,23,262407.57,281842.28,237095.82,254560.3325
33,2011-09-30,229731.98,0,89.1,3.877,129.6060667,8.442,2011,9,39,30,234793.12,262407.57,239198.36,252193.7375
33,2011-10-07,262159.13,0,81.16,3.827,129.6938,8.01,2011,10,40,7,229731.98,234793.12,281842.28,247272.94999999998
33,2011-10-14,272487.33,0,76.49,3.698,129.7706452,8.01,2011,10,41,14,262159.13,229731.98,262407.57,249792.89
33,2011-10-21,233543.08,0,81.74,3.842,129.7821613,8.01,2011,10,42,21,272487.33,262159.13,234793.12,249480.38
33,2011-10-28,231319.96,0,76.73,3.843,129.7936774,8.01,2011,10,43,28,233543.08,272487.33,229731.98,249877.375
33,2011-11-04,236157.12,0,71.91,3.828,129.8051935,8.01,2011,11,44,4,231319.96,233543.08,262159.13,243376.8725
33,2011-11-11,271961.04,0,58.75,3.677,129.8167097,8.01,2011,11,45,11,236157.12,231319.96,272487.33,243245.3
33,2011-11-18,251294.5,0,63.35,3.669,129.8268333,8.01,2011,11,46,18,271961.04,236157.12,233543.08,247683.15499999997
33,2011-11-25,255996.47,1,62.35,3.76,129.8364,8.01,2011,11,47,25,251294.5,271961.04,231319.96,253852.2825
33,2011-12-02,220060.35,0,59.12,3.701,129.8459667,8.01,2011,12,48,2,255996.47,251294.5,236157.12,249828.09
33,2011-12-09,270373.05,0,47.7,3.644,129.8555333,8.01,2011,12,49,9,220060.35,255996.47,271961.04,249431.09250000003
33,2011-12-16,259638.35,0,53.18,3.489,129.8980645,8.01,2011,12,50,16,270373.05,220060.35,251294.5,251517.05500000002
33,2011-12-23,256235.19,0,53.39,3.541,129.9845484,8.01,2011,12,51,23,259638.35,270373.05,255996.47,251576.735
33,2011-12-30,215359.21,1,51.6,3.428,130.0710323,8.01,2011,12,52,30,256235.19,259638.35,220060.35,250401.45
33,2012-01-06,267058.08,0,60.92,3.443,130.1575161,7.603,2012,1,1,6,215359.21,256235.19,270373.05,249572.7075
33,2012-01-13,279447.22,0,54.61,3.477,130.244,7.603,2012,1,2,13,267058.08,215359.21,259638.35,254524.925
33,2012-01-20,244899.2,0,55.99,3.66,130.2792258,7.603,2012,1,3,20,279447.22,267058.08,256235.19,251690.9275
33,2012-01-27,236920.49,0,56.33,3.675,130.3144516,7.603,2012,1,4,27,244899.2,279447.22,215359.21,257081.2475
33,2012-02-03,256091.32,0,59.53,3.543,130.3496774,7.603,2012,2,5,3,236920.49,244899.2,267058.08,254339.5575
33,2012-02-10,282552.58,1,59.94,3.722,130.3849032,7.603,2012,2,6,10,256091.32,236920.49,279447.22,255115.89750000002
33,2012-02-17,266300.98,0,57.8,3.781,130.4546207,7.603,2012,2,7,17,282552.58,256091.32,244899.2,260466.34250000003
33,2012-02-24,242526.7,0,59.41,3.95,130.5502069,7.603,2012,2,8,24,266300.98,282552.58,236920.49,261867.89500000002
33,2012-03-02,248051.53,0,60.91,3.882,130.6457931,7.603,2012,3,9,2,242526.7,266300.98,256091.32,259857.9475
33,2012-03-09,287346.29,0,62.2,3.963,130.7413793,7.603,2012,3,10,9,248051.53,242526.7,282552.58,261056.37499999997
33,2012-03-16,278067.73,0,65.99,4.273,130.8261935,7.603,2012,3,11,16,287346.29,248051.53,266300.98,263998.0625
33,2012-03-23,246970.97,0,60.82,4.288,130.8966452,7.603,2012,3,12,23,278067.73,287346.29,242526.7,265109.13
33,2012-03-30,251327.67,0,71.34,4.294,130.9670968,7.603,2012,3,13,30,246970.97,278067.73,248051.53,265928.165
33,2012-04-06,275911.97,0,70.75,4.282,131.0375484,7.396,2012,4,14,6,251327.67,246970.97,287346.29,263069.58499999996
33,2012-04-13,312698.67,0,73.17,4.254,131.108,7.396,2012,4,15,13,275911.97,251327.67,278067.73,271727.32
33,2012-04-20,261837.2,0,72.94,4.111,131.1173333,7.396,2012,4,16,20,312698.67,275911.97,246970.97,275443.8775
33,2012-04-27,249798.75,0,83.07,4.088,131.1266667,7.396,2012,4,17,27,261837.2,312698.67,251327.67,275061.64749999996
33,2012-05-04,270497.51,0,82.43,4.058,131.136,7.396,2012,5,18,4,249798.75,261837.2,275911.97,273708.0325
33,2012-05-11,295841.84,0,81.02,4.186,131.1453333,7.396,2012,5,19,11,270497.51,249798.75,312698.67,269493.825
33,2012-05-18,276899.95,0,89.81,4.308,131.0983226,7.396,2012,5,20,18,295841.84,270497.51,261837.2,273259.5125
33,2012-05-25,261851.74,0,88.89,4.127,131.0287742,7.396,2012,5,21,25,276899.95,295841.84,249798.75,276272.76
33,2012-06-01,261131.09,0,83.57,4.277,130.9592258,7.396,2012,6,22,1,261851.74,276899.95,270497.51,273931.155
33,2012-06-08,286082.76,0,90.94,4.103,130.8896774,7.396,2012,6,23,8,261131.09,261851.74,295841.84,271491.385
33,2012-06-15,290444.31,0,92.44,4.144,130.8295333,7.396,2012,6,24,15,286082.76,261131.09,276899.95,274877.475
33,2012-06-22,261666.29,0,95.75,4.014,130.7929,7.396,2012,6,25,22,290444.31,286082.76,261851.74,274831.1125
33,2012-06-29,244338.31,0,98.15,3.875,130.7562667,7.396,2012,6,26,29,261666.29,290444.31,261131.09,270632.9175
33,2012-07-06,273690.37,0,93.21,3.666,130.7196333,7.147,2012,7,27,6,244338.31,261666.29,286082.76,267534.82
33,2012-07-13,287033.64,0,97.6,3.723,130.683,7.147,2012,7,28,13,273690.37,244338.31,290444.31,266682.15249999997
33,2012-07-20,253205.89,0,91.49,3.589,130.7012903,7.147,2012,7,29,20,287033.64,273690.37,261666.29,264567.0525
33,2012-07-27,249134.32,0,93.95,3.769,130.7195806,7.147,2012,7,30,27,253205.89,287033.64,244338.31,265766.055
33,2012-08-03,258533.12,0,92.13,3.595,130.737871,7.147,2012,8,31,3,249134.32,253205.89,273690.37,261976.7425
33,2012-08-10,297753.49,0,100.07,3.811,130.7561613,7.147,2012,8,32,10,258533.12,249134.32,287033.64,264656.705
33,2012-08-17,270097.76,0,96.79,4.002,130.7909677,7.147,2012,8,33,17,297753.49,258533.12,253205.89,268879.6725
33,2012-08-24,247672.56,0,89.62,4.055,130.8381613,7.147,2012,8,34,24,270097.76,297753.49,249134.32,268514.2325
33,2012-08-31,237129.81,0,94.55,3.886,130.8853548,7.147,2012,8,35,31,247672.56,270097.76,258533.12,263163.405
33,2012-09-07,286428.78,1,92.02,4.124,130.9325484,7.147,2012,9,36,7,237129.81,247672.56,297753.49,260332.22750000004
33,2012-09-14,277417.53,0,83.4,3.966,130.9776667,7.147,2012,9,37,14,286428.78,237129.81,270097.76,262162.17000000004
33,2012-09-21,252709.58,0,86.53,4.125,131.0103333,7.147,2012,9,38,21,277417.53,286428.78,247672.56,263421.425
33,2012-09-28,242813.51,0,86.42,3.966,131.043,7.147,2012,9,39,28,252709.58,277417.53,237129.81,264842.35
33,2012-10-05,265444.9,0,85.18,4.132,131.0756667,6.895,2012,10,40,5,242813.51,252709.58,286428.78,259596.38
33,2012-10-12,291781.15,0,79.64,4.468,131.1083333,6.895,2012,10,41,12,265444.9,242813.51,277417.53,263187.28500000003
33,2012-10-19,254412.34,0,75.55,4.449,131.1499677,6.895,2012,10,42,19,291781.15,265444.9,252709.58,263612.97500000003
33,2012-10-26,253731.13,0,73.7,4.301,131.1930968,6.895,2012,10,43,26,254412.34,291781.15,242813.51,266342.38
34,2010-04-30,859922.19,0,56.58,2.787,126.3805667,9.593,2010,4,17,30,910240.68,923344.54,979428.66,911047.9025
34,2010-05-07,953495.48,0,57.39,2.836,126.2898,9.593,2010,5,18,7,859922.19,910240.68,950684.2,911750.7225
34,2010-05-14,933924.44,0,60.74,2.845,126.2085484,9.593,2010,5,19,14,953495.48,859922.19,923344.54,914395.6975
34,2010-05-21,913616.32,0,63.99,2.82,126.1843871,9.593,2010,5,20,21,933924.44,953495.48,910240.68,915239.6074999999
34,2010-05-28,942868.38,0,68.68,2.756,126.1602258,9.593,2010,5,21,28,913616.32,933924.44,859922.19,935976.155
34,2010-06-04,966187.51,0,72.17,2.701,126.1360645,9.593,2010,6,22,4,942868.38,913616.32,953495.48,939149.1625
34,2010-06-11,954681.56,0,80.84,2.668,126.1119032,9.593,2010,6,23,11,966187.51,942868.38,933924.44,944338.4425
34,2010-06-18,941612.04,0,73.48,2.635,126.114,9.593,2010,6,24,18,954681.56,966187.51,913616.32,951337.3725
34,2010-06-25,895800.07,0,78.47,2.654,126.1266,9.593,2010,6,25,25,941612.04,954681.56,942868.38,939570.295
34,2010-07-02,919229.36,0,73.66,2.668,126.1392,9.816,2010,7,26,2,895800.07,941612.04,966187.51,927830.7575000001
34,2010-07-09,911210.81,0,75.0,2.637,126.1518,9.816,2010,7,27,9,919229.36,895800.07,954681.56,916963.0700000001
34,2010-07-16,930269.79,0,78.53,2.621,126.1498065,9.816,2010,7,28,16,911210.81,919229.36,941612.04,914127.5075000001
34,2010-07-23,902050.95,0,79.58,2.612,126.1283548,9.816,2010,7,29,23,930269.79,911210.81,895800.07,915690.2275
34,2010-07-30,875976.83,0,72.26,2.65,126.1069032,9.816,2010,7,30,30,902050.95,930269.79,919229.36,904877.095
34,2010-08-06,987435.35,0,73.8,2.64,126.0854516,9.816,2010,8,31,6,875976.83,902050.95,911210.81,923933.23
34,2010-08-13,951208.65,0,76.72,2.698,126.064,9.816,2010,8,32,13,987435.35,875976.83,930269.79,929167.9450000001
34,2010-08-20,985152.94,0,76.45,2.671,126.0766452,9.816,2010,8,33,20,951208.65,987435.35,902050.95,949943.4425
34,2010-08-27,855421.39,0,72.87,2.621,126.0892903,9.816,2010,8,34,27,985152.94,951208.65,875976.83,944804.5825
34,2010-09-03,964356.74,0,72.59,2.584,126.1019355,9.816,2010,9,35,3,855421.39,985152.94,987435.35,939034.93
34,2010-09-10,932240.96,1,72.61,2.574,126.1145806,9.816,2010,9,36,10,964356.74,855421.39,951208.65,934293.0075
34,2010-09-17,885445.47,0,70.71,2.594,126.1454667,9.816,2010,9,37,17,932240.96,964356.74,985152.94,909366.1399999999
34,2010-09-24,867539.07,0,69.78,2.642,126.1900333,9.816,2010,9,38,24,885445.47,932240.96,855421.39,912395.56
34,2010-10-01,865709.11,0,70.13,2.619,126.2346,10.21,2010,10,39,1,867539.07,885445.47,964356.74,887733.6525
